killandfight_1,killandfight_2,killandfight_3,killandfight_4,killandfight_5,killandfight_6,choice,certainty_trolley,RAT1,RAT1_time_First Click,RAT1_time_Last Click,RAT1_time_Page Submit,RAT1_time_Click Count,RAT2,RAT2_time_First Click,RAT2_time_Last Click,RAT2_time_Page Submit,RAT2_time_Click Count,RAT3,RAT3_time_First Click,RAT3_time_Last Click,RAT3_time_Page Submit,RAT3_time_Click Count,RAT4,RAT4_time_First Click,RAT4_time_Last Click,RAT4_time_Page Submit,RAT4_time_Click Count,RAT5,RAT5_time_First Click,RAT5_time_Last Click,RAT5_time_Page Submit,RAT5_time_Click Count,RAT6,RAT6_time_First Click,RAT6_time_Last Click,RAT6_time_Page Submit,RAT6_time_Click Count,RAT7,RAT7_time_First Click,RAT7_time_Last Click,RAT7_time_Page Submit,RAT7_time_Click Count,RAT8,RAT8_time_First Click,RAT8_time_Last Click,RAT8_time_Page Submit,RAT8_time_Click Count,RAT9,RAT9_time_First Click,RAT9_time_Last Click,RAT9_time_Page Submit,RAT9_time_Click Count,RAT10,RAT10_time_First Click,RAT10_time_Last Click,RAT10_time_Page Submit,RAT10_time_Click Count,RAT11,RAT11_time_First Click,RAT11_time_Last Click,RAT11_time_Page Submit,RAT11_time_Click Count,RAT12,RAT12_time_First Click,RAT12_time_Last Click,RAT12_time_Page Submit,RAT12_time_Click Count,RAT13,RAT13_time_First Click,RAT13_time_Last Click,RAT13_time_Page Submit,RAT13_time_Click Count,RAT14,RAT14_time_First Click,RAT14_time_Last Click,RAT14_time_Page Submit,RAT14_time_Click Count,RAT15,RAT15_time_First Click,RAT15_time_Last Click,RAT15_time_Page Submit,RAT15_time_Click Count,RAT16,RAT16_time_First Click,RAT16_time_Last Click,RAT16_time_Page Submit,RAT16_time_Click Count,RAT17,RAT17_time_First Click,RAT17_time_Last Click,RAT17_time_Page Submit,RAT17_time_Click Count,RAT18,RAT18_time_First Click,RAT18_time_Last Click,RAT18_time_Page Submit,RAT18_time_Click Count,RAT19,RAT19_time_First Click,RAT19_time_Last Click,RAT19_time_Page Submit,RAT19_time_Click Count,RAT20,RAT20_time_First Click,RAT20_time_Last Click,RAT20_time_Page Submit,RAT20_time_Click Count,age,gender,ethnicity,education,CFI_1,CFI_2,CFI_3,CFI_4,CFI_5,CFI_6,CFI_7,CFI_8,attention_check,CFI_10,CFI_11,CFI_12,CFI_13,CFI_14,CFI_15,CFI_16,CFI_17,CFI_18,CFI_19,CFI_20,distance,overlap,ARIS_1,ARIS_2,ARIS_3,ARIS_4,WCST_timetotal,color,number,shape,
2,2,1,1,1,4,2,100,1,1.177,1.177,8.285,1,0,0.972,0.972,8.409,1,0,0.898,0.898,14.274,1,1,1.293,15.457,18.499,2,0,0.69,0.69,8.518,1,1,0.896,0.896,11.402,1,0,0.962,0.962,11.941,1,0,0.781,0.781,13.601,1,0,10.06,10.06,20.033,1,0,2.691,2.691,20.106,1,0,10.221,10.221,16.396,1,0,1.082,1.082,20.006,1,0,14.015,14.015,16.294,1,0,1.446,1.446,13.478,1,1,0.801,0.801,7.044,1,1,1.012,1.012,9.847,1,1,0.876,0.876,11.024,1,1,0.838,0.838,8.096,1,0,1.152,1.152,10.717,1,0,0.82,0.82,20.009,1,43,0,6,3,4,3,5,3,5,4,4,5,1,3,3,6,6,6,5,5,3,5,5,5,32,22,2,2,2,2,11,85,87.5,85.4166666666667,
1,1,1,1,1,1,1,60,1,1.556,1.556,5.081,1,1,1.346,1.346,7.124,1,0,1.427,1.427,7.773,1,1,1.715,1.715,4.227,1,1,1.754,1.754,5.416,1,0,1.497,1.497,20.009,1,0,1.536,1.536,14.329,1,1,1.096,1.096,5.363,1,1,1.3,1.3,11.494,1,1,1.608,1.608,7.082,1,0,2.311,2.311,20.01,1,0,5.441,5.441,20.11,1,1,1.95,1.95,3.782,1,1,0.896,0.896,15,1,1,1.051,1.051,9.336,1,1,1.179,1.179,9.045,1,0,1.154,1.154,20.11,1,0,1.576,1.576,18.542,1,1,1.243,1.243,12.266,1,1,1.416,1.416,17.769,1,30,1,1,2,4,3,5,3,5,4,2,6,1,3,3,6,5,5,5,5,4,5,5,5,87,88,1,1,1,1,11,77.5,87.5,75,
2,2,1,2,2,3,2,41,0,2.239,2.239,20.015,1,1,9.578,9.578,12.32,1,1,1.231,1.231,9.054,1,1,0.741,0.741,17.423,1,1,0.826,0.826,8.073,1,1,0.796,0.796,7.733,1,0,0.685,19.347,20.011,2,0,1.508,11.677,20.011,3,1,1.332,1.332,8.668,1,0,0.983,19.801,20.11,2,1,0.987,0.987,10.591,1,1,0.804,13.568,17.885,2,1,1.831,1.831,10.817,1,1,0.865,10.322,16.134,2,0,1.7,1.7,20.114,1,1,1.318,1.318,9.507,1,0,1.295,17.121,20.113,4,0,0.889,4.733,20.117,2,1,0.005,1.076,7.138,2,1,0.969,6.564,8.568,2,26,1,1,2,4,3,5,5,5,4,5,6,1,3,3,3,5,5,5,5,6,5,4,5,83,84,3,2,2,1,11,72.5,82.5,79.1666666666667,
4,1,1,1,1,1,1,100,0,2.203,2.203,20.009,1,1,6.198,6.198,10.677,1,1,3.583,3.583,7.556,1,1,1.582,1.582,5.265,1,1,1.335,1.335,5.128,1,1,1.012,1.012,19.122,1,0,1.723,1.723,20.004,1,1,7.936,7.936,18.18,1,1,2.327,2.327,12.766,1,1,1.656,1.656,18.417,1,1,1.638,1.638,7.401,1,1,1.455,1.455,5.585,1,1,1.345,1.345,4.909,1,1,1.071,1.071,6.682,1,1,1.297,1.297,8.275,1,0,0.72,0.72,20.105,1,1,4.722,4.722,8.286,1,1,1.367,1.367,8.33,1,1,1.101,1.101,5.385,1,1,1.107,1.107,9.339,1,47,0,1,1,4,3,5,,5,4,2,4,1,2,2,6,5,4,7,6,2,5,6,5,57,50,1,1,1,1,11,87.5,80,85.4166666666667,
1,1,1,4,1,1,1,100,0,1.048,1.048,20.007,1,1,7.792,12.085,14.552,2,1,0.935,0.935,5.009,1,1,1.155,1.155,4.178,1,1,0.863,0.863,4.337,1,1,1.294,1.294,5.961,1,1,0.869,0.869,4.018,1,1,1.33,1.33,5.805,1,1,0.838,0.838,5.902,1,1,0.987,0.987,7.269,1,1,0.732,15.417,19.235,2,0,0.921,0.921,20.03,1,1,3.812,3.812,6.469,1,1,0.695,0.695,4.675,1,1,0.696,0.696,5.462,1,1,0.689,0.689,3.388,1,0,1.073,1.073,5.017,1,0,1.048,1.048,20.035,1,1,4.967,4.967,8.11,1,1,1.172,1.172,6.898,1,57,0,1,2,6,2,5,2,5,4,1,4,1,1,1,5,4,5,6,5,1,5,6,5,10,4,2,2,2,1,11,55,67.5,75,
2,2,3,2,1,1,1,100,1,4.743,4.743,8.298,1,0,2.443,2.443,7.577,1,1,4.947,4.947,8.43,1,1,3.861,3.861,7.052,1,0,7.164,7.164,10.468,1,1,2.373,2.373,5.847,1,0,13.554,13.554,17.251,1,0,12.937,12.937,16.181,1,0,13.188,13.188,20.018,1,1,2.967,2.967,9.243,1,1,2.273,2.273,9.572,1,0,2.071,2.071,20.11,1,1,1.646,1.646,7.969,1,1,10.005,10.005,13.67,1,1,2.554,2.554,5.902,1,0,0,0,20.011,0,1,9.897,9.897,13.57,1,1,2.275,2.275,12.649,1,0,2.183,2.183,20.112,1,0,0,0,20.115,0,56,0,1,2,6,2,5,2,5,4,5,5,1,5,2,5,5,5,5,5,2,5,5,5,95,97,2,2,2,2,12,90,85,87.5,
5,2,1,2,1,4,1,70,1,4.207,4.207,8.389,1,1,2.4,2.4,6.28,1,1,3.059,3.059,6.641,1,0,3.163,6.775,9.54,2,1,3.566,3.566,6.957,1,0,6.534,6.534,15.013,1,0,9.23,9.23,14.647,1,1,7.003,7.003,10.836,1,1,2.995,2.995,7.614,1,0,19.286,19.286,20.01,1,1,8.164,13.322,18.4,2,0,12.493,15.501,17.443,2,1,3.443,3.443,6.71,1,0,0,0,20.106,0,1,5.549,5.977,9.577,2,1,4.336,5.441,9.2,2,1,11.379,11.379,15.312,1,0,12.984,12.984,20.108,1,1,1.984,2.472,7.225,2,1,3.172,3.172,6.715,1,68,0,1,2,5,2,5,5,5,4,3,5,1,5,3,5,5,4,6,3,3,5,5,5,89,91,3,4,2,2,12,90,75,87.5,
1,1,1,1,1,4,2,50,1,1.223,1.223,12.364,1,1,1.648,1.648,5.902,1,1,0.9,0.9,4.07,1,0,1.243,18.866,21.682,3,0,13.64,13.64,20.13,1,1,1.174,1.174,13.662,1,0,11.62,11.62,20.013,1,1,8.881,8.881,10.584,1,1,1.931,1.931,6.802,1,1,1.07,1.07,13.134,1,0,9.627,9.627,20.112,1,0,2.464,2.464,20.01,1,1,3.538,3.538,17.985,1,1,1.062,1.062,13.908,1,0,1.397,1.397,20.008,1,0,0,0,20.111,0,0,18.707,18.707,20.107,1,0,10.608,10.608,20.119,1,1,11.143,11.143,14.964,1,1,1.322,1.322,7.61,1,28,1,1,1,5,2,5,2,5,4,2,6,1,2,2,5,5,5,5,4,2,6,5,5,77,77,4,4,4,4,10,82.5,82.5,89.5833333333333,
2,1,1,2,1,1,1,100,1,2.552,2.552,9.938,1,1,2.01,2.01,8.883,1,1,5.172,5.172,7.858,1,1,3.23,3.23,6.368,1,1,3.462,3.462,6.113,1,1,3.919,3.919,10.208,1,0,0,0,18.497,0,1,9.652,9.652,12.049,1,1,8.403,8.403,10.977,1,1,5.127,5.127,8.151,1,1,3.708,3.708,7.367,1,1,12.917,12.917,16.394,1,1,4.891,4.891,7.699,1,1,12.309,12.309,15.152,1,0,0,0,20.02,0,1,6.911,6.911,9.638,1,0,0,0,20.111,0,0,0,0,20.109,0,1,3.239,3.239,6.732,1,1,5.923,5.923,8.606,1,57,0,1,1,5,2,5,3,5,4,1,4,1,2,2,6,5,5,6,5,2,5,5,5,58,51,1,1,1,1,12,87.5,82.5,83.3333333333333,
1,1,1,1,4,5,2,100,1,2.589,2.589,9.241,1,1,1.738,1.738,9.925,1,1,1.2,1.2,11.177,1,1,0.816,0.816,6.562,1,0,0.578,0.578,8.904,1,1,0.927,0.927,6.172,1,0,0.956,0.956,10.858,1,0,0.848,0.848,5.853,1,0,0.746,0.746,7.965,1,0,1.122,1.122,3.718,1,0,0.775,0.775,6.93,1,0,0.836,0.836,10.638,1,0,1.084,9.162,9.448,2,0,0.96,0.96,14.486,1,0,1.04,16.542,20.114,2,0,1.266,1.266,20.111,1,0,4.328,11.458,16.995,5,0,0.692,0.692,20.115,1,0,3.245,12.365,20.11,2,0,0,0,0.095,0,27,1,1,1,7,1,5,1,5,4,1,7,1,1,1,5,5,5,7,5,1,5,5,5,124,100,4,4,4,4,10,77.5,17.5,60.4166666666667,
1,1,1,1,1,1,1,77,1,1.303,1.303,5.177,1,1,1.045,1.045,7.361,1,1,0.801,0.801,5.079,1,1,0.963,0.963,5.617,1,0,0.992,0.992,10.765,1,0,2.601,2.601,20.119,1,0,0,0,20.006,0,1,3.861,3.861,8.642,1,1,0.882,0.882,5.418,1,1,0.79,0.79,14.46,1,0,1.253,1.253,20.107,1,1,1.386,1.386,14.001,1,1,0.78,0.78,20.008,1,1,0.842,0.842,9.582,1,1,0.994,0.994,13.98,1,0,1.215,1.215,20.008,1,0,0,0,20.117,0,1,10.075,10.075,12.254,1,1,1.209,1.209,7.363,1,0,0.7,0.7,20.016,1,26,0,1,1,7,5,4,4,5,4,4,6,1,4,4,4,5,5,5,4,6,6,6,5,86,87,2,2,7,7,,85,80,79.1666666666667,
4,3,2,7,4,2,2,44,1,2.27,2.27,6.398,1,0,5.068,5.068,10.133,1,1,10.963,10.963,18.765,1,1,6.006,6.006,10.147,1,1,2.976,2.976,6.519,1,0,12.932,12.932,16.602,1,0,11.083,11.083,20.019,1,0,4.704,4.704,12.843,1,0,7.454,7.454,16.432,1,0,3.98,3.98,19.41,1,0,6.61,6.61,12.556,1,1,2.502,12.281,14.923,2,1,3.904,3.904,7.362,1,0,10.734,10.734,13.998,1,1,2.087,2.087,5.972,1,0,0,0,6.477,0,0,7.62,7.62,18.965,1,1,2.644,2.644,8.281,1,1,2.589,2.589,7.658,1,0,0,0,13.011,0,59,1,1,4,5,5,4,4,5,4,4,4,1,4,5,5,5,4,5,5,5,5,4,5,119,100,4,5,4,1,13,87.5,85,81.25,
4,1,1,1,1,1,1,100,1,1.979,1.979,7.066,1,1,1.815,1.815,6.109,1,1,1.13,1.13,4.327,1,1,2.085,2.085,5.629,1,1,1.224,1.224,4.879,1,1,1.126,1.126,5.347,1,0,1.295,1.295,20.014,1,1,2.657,2.657,8.762,1,1,5.059,5.059,8.342,1,0,1.439,1.439,20.114,1,1,5.169,5.169,10.149,1,1,1.728,1.728,6.962,1,1,1.88,1.88,5.781,1,1,1.802,1.802,5.906,1,1,1.205,1.205,8.224,1,1,1.059,1.059,4.35,1,0,1.025,1.025,13.347,1,0,0.672,0.672,20.007,1,1,2.03,2.03,4.643,1,1,0.826,0.826,3.971,1,27,0,1,1,7,1,4,3,5,4,2,3,1,2,2,6,5,5,6,5,2,5,6,5,54,47,2,2,1,1,10,85,85,91.6666666666667,
1,1,1,1,1,1,1,70,1,1.169,1.169,4.404,1,1,1.236,1.236,4.767,1,0,1.25,1.25,8.803,1,1,1.174,5.358,5.891,2,0,1.091,1.091,20.007,1,1,3.903,3.903,12.659,1,0,0.993,0.993,11.522,1,1,1.421,1.421,4.34,1,0,0.923,15.311,17.226,2,0,1.141,1.141,7.488,1,0,1.838,2.149,8.157,2,0,0.816,0.816,19.496,1,1,4.941,4.941,6.68,1,1,9.173,9.173,14.355,1,0,1.275,1.275,15.368,1,1,0.691,8.455,10.292,3,1,0.774,0.774,4.079,1,1,1.085,1.085,3.02,1,1,1.068,1.068,4.366,1,0,0.739,0.739,6.823,1,27,1,1,1,6,6,7,5,4,4,5,5,1,5,5,5,5,5,5,5,4,5,5,5,126,100,1,1,1,1,12,65,75,77.0833333333333,
1,1,1,1,1,1,1,60,0,10.262,10.262,20.014,1,0,1.762,1.762,9.789,1,0,2.288,2.288,8.201,1,0,14.316,15.142,18.168,2,1,3.207,3.207,6.605,1,1,6.881,6.881,9.517,1,0,11.21,11.21,13.652,1,0,15.631,15.631,18.277,1,0,10.599,10.599,13.318,1,0,3.878,3.878,7.395,1,0,8.023,8.023,10.595,1,0,6.868,6.868,12.198,1,1,2.741,2.741,5.321,1,0,7.263,7.263,9.791,1,0,4.608,4.608,10.013,1,0,5.962,5.962,10.633,1,0,7.39,7.39,13.866,1,0,15.812,15.812,19.059,1,0,3.076,3.076,7.733,1,0,1.333,1.333,8.721,1,23,1,1,2,5,6,6,3,4,4,4,7,1,5,4,5,5,5,5,4,4,6,5,5,125,100,1,1,1,1,12,90,85,77.0833333333333,
3,1,1,1,1,2,2,20,1,1.097,1.097,5.494,1,1,1.122,1.122,6.501,1,1,1.548,1.548,5.532,1,0,0.998,0.998,16.437,1,0,1.056,1.056,15.318,1,0,2.03,17.158,18.631,3,0,2.931,3.954,21.228,2,1,1.479,1.479,20.119,1,1,1.278,1.278,10.58,1,1,1.675,1.675,5.687,1,0,1.268,1.268,11.267,1,1,12.867,12.867,15.002,1,1,1,1,6.616,1,0,1.579,21.71,26.091,2,0,5.386,5.386,9.128,1,1,0.715,0.715,3.941,1,1,0.761,0.761,3.406,1,1,0.619,0.619,3.587,1,0,0.884,0.884,3.149,1,1,0.756,0.756,3.723,1,18,1,1,3,6,5,6,5,4,4,5,3,1,5,4,5,5,5,5,4,3,5,5,5,89,90,3,5,3,3,12,85,70,79.1666666666667,
3,1,1,1,2,1,1,100,1,1.537,1.537,5.414,1,0,1.445,1.445,5.544,1,1,1.194,1.194,5.293,1,0,1.216,1.216,13.646,1,0,1.224,1.224,20.108,1,0,1.825,1.825,19.613,1,0,1.595,1.595,20.009,1,1,2.14,2.14,6.035,1,1,2.205,2.205,6.353,1,0,1.224,1.224,20.007,1,0,4.254,4.254,8.839,1,0,0.94,0.94,20.008,1,1,3.158,3.158,7.425,1,0,4.878,4.878,6.959,1,1,3.64,3.64,5.49,1,1,3.622,3.622,5.638,1,1,6.319,6.319,8.28,1,1,3.626,6.07,7.261,2,1,1.482,1.482,3.664,1,0,2.186,2.186,7.819,1,29,1,6,1,5,5,6,4,4,4,5,5,1,5,5,4,5,4,6,5,3,4,5,5,47,38,3,1,2,1,11,80,82.5,91.6666666666667,
1,1,1,2,2,2,1,19,1,1.101,1.101,4.228,1,1,0.861,3.899,5.233,2,1,5.48,5.48,8.241,1,0,1.992,1.992,20.007,1,1,2.515,2.515,4.891,1,0,7.755,7.755,20.106,1,0,1.912,1.912,20.006,1,1,1.375,1.375,13.6,1,0,1.014,1.014,20.108,1,1,1.093,1.093,12.838,1,0,0.68,0.68,20.107,1,0,1.427,1.427,20.107,1,0,1.529,1.529,20.006,1,1,1.293,1.293,16.862,1,1,0.795,0.795,12.385,1,1,0.689,0.689,7.932,1,0,0,0,20.106,0,0,1.184,1.184,17.264,1,1,0.778,0.778,4.788,1,1,1.448,1.448,6.572,1,20,1,1,2,4,5,6,3,4,4,5,5,1,3,3,6,6,3,6,5,4,3,4,5,64,60,2,2,2,1,12,77.5,80,79.1666666666667,
3,1,1,4,1,1,1,100,0,1.283,1.283,20.011,1,1,2.137,2.137,5.133,1,0,0.783,0.783,4.167,1,1,1.112,1.112,5.263,1,1,0.834,0.834,7.848,1,1,1.191,1.191,7.923,1,1,0.848,0.848,7.34,1,1,1.688,1.688,8.552,1,1,1.073,1.073,6.055,1,1,1.064,1.064,4.953,1,1,0.922,0.922,12.05,1,0,0.735,0.735,20.006,1,1,1.383,1.383,5.103,1,0,1.001,1.001,20.006,1,1,2.012,2.012,11.606,1,1,0.914,0.914,6.951,1,0,0.806,0.806,20.007,1,0,0,0,0.589,0,1,1.566,1.566,5.537,1,1,0.754,0.754,9.04,1,23,1,1,1,5,4,6,5,4,4,5,6,1,5,4,5,5,5,5,4,3,4,4,5,45,36,1,1,1,1,11,87.5,82.5,91.6666666666667,
2,1,1,2,2,1,1,100,1,1.738,1.738,6.911,1,0,1.549,1.549,12.21,1,0,1.324,1.324,20.108,1,1,4.554,4.554,8.722,1,1,1.294,1.294,7.209,1,0,3.309,3.309,20.006,1,0,2.408,2.408,20.108,1,1,1.339,1.339,4.531,1,0,0.88,0.88,18.47,1,0,1.071,1.071,20.106,1,0,1.847,1.847,20.106,1,1,1.742,1.742,10.334,1,1,0.736,0.736,6.647,1,0,0.774,0.774,11.064,1,1,1.205,1.205,5.43,1,1,0.88,0.88,5.185,1,1,0.645,0.645,9.428,1,0,0.681,0.681,20.005,1,1,1.67,1.67,4.333,1,1,0.728,0.728,10.255,1,44,0,1,1,5,4,6,2,4,4,2,5,1,3,2,4,5,5,5,6,1,4,4,5,103,100,1,1,1,2,11,90,87.5,91.6666666666667,
5,5,4,4,5,4,2,20,0,3.74,3.74,14.827,1,1,1.639,1.639,13.079,1,1,6.59,6.59,10.549,1,1,7.731,7.731,11.034,1,0,5.054,5.054,9.738,1,1,1.365,1.365,13.136,1,0,2.164,2.164,20.107,1,1,0.586,2.286,8.776,2,1,1.098,1.098,8.544,1,0,2.104,2.104,11.385,1,0,1.334,1.334,9.476,1,0,4.377,4.377,14.818,1,1,1.286,1.286,9.938,1,0,1.583,1.583,20.107,1,0,0,0,0.761,0,0,1.692,1.692,12.397,1,0,1.271,1.271,9.018,1,0,1.556,1.556,14.982,1,1,1.539,1.539,12.754,1,0,3.532,3.532,10.684,1,61,0,1,3,7,2,6,2,4,4,1,5,1,4,1,5,5,,7,4,1,6,5,5,126,100,1,3,3,3,13,75,85,62.5,
1,1,1,1,1,1,2,82,0,2.811,9.841,14.843,2,0,2.209,2.209,14.709,1,0,2.543,11.475,12.83,2,0,4.564,4.564,14.171,1,1,3.551,3.551,5.347,1,0,4.251,9.404,10.647,2,0,1.816,1.816,4.689,1,0,1.545,1.545,12.062,1,0,1.517,2.577,6.48,2,0,1.401,1.401,5.46,1,0,3.325,3.325,8.538,1,0,3.954,3.954,8.022,1,0,5.937,5.937,10.029,1,0,5.32,5.32,14.314,1,0,2.845,2.845,10.546,1,0,4.601,4.601,6.959,1,0,3.254,3.254,11.417,1,0,1.492,7.001,7.542,2,1,1.443,1.443,3.735,1,0,1.893,1.893,4.509,1,20,1,3,2,5,6,5,6,4,4,6,3,1,6,3,7,4,4,6,5,4,3,4,5,125,100,5,6,5,4,12,82.5,60,50,
4,4,4,3,3,5,2,86,0,1.9,1.9,16.712,1,0,1.544,1.544,6.741,1,1,1.535,1.535,9.874,1,1,2.834,2.834,5.519,1,1,5.355,5.355,8.441,1,1,1.123,1.123,4.798,1,0,1.317,18.691,18.692,2,0,2.204,2.204,8.929,1,0,1.945,1.945,20.015,1,1,2.133,2.133,11.098,1,0,5.688,5.688,10.355,1,0,1.598,1.598,15.046,1,1,1.429,2.161,4.815,2,1,4.526,4.526,12.778,1,0,12.639,12.639,17.747,1,1,2.118,2.118,5.103,1,0,1.22,1.22,8.771,1,0,1.273,1.273,8.771,1,1,1.223,1.223,4.636,1,1,1.511,1.511,9.26,1,44,0,1,2,4,5,5,3,4,4,3,6,1,4,4,5,4,4,4,4,5,5,5,5,94,95,4,5,5,5,10,55,87.5,68.75,
2,2,2,1,2,2,1,12,1,2.112,2.112,5.077,1,0,5.654,5.654,14.534,1,1,5.086,5.086,8.005,1,1,6.683,6.683,9.153,1,1,2.063,2.063,6.287,1,1,4.101,4.101,8.174,1,0,6.936,6.936,10.705,1,0,2.039,2.039,20.132,1,1,2.53,2.53,9.012,1,1,1.645,1.645,4.802,1,0,2.048,2.048,9.203,1,0,1.468,1.468,20.112,1,1,3.978,3.978,11.817,1,0,12.735,12.735,17.555,1,0,4.634,4.634,17.432,1,0,2.016,2.016,14.285,1,0,6.406,6.406,20.015,1,0,2.387,2.387,16.795,1,1,3.893,3.893,7.077,1,1,2.321,2.321,7.533,1,39,1,1,3,5,4,5,5,4,4,5,5,1,5,5,5,5,5,4,4,5,5,4,5,63,59,2,2,3,2,11,82.5,80,83.3333333333333,
6,5,3,1,5,2,2,80,1,4.165,4.165,7.747,1,0,4.063,4.063,7.847,1,1,5.062,5.062,9.314,1,0,1.22,4.724,8.248,2,0,0,0,20.017,0,1,2.308,2.308,5.818,1,0,0,0,20.131,0,1,9.83,9.83,13.363,1,1,5.19,5.19,8.583,1,1,5.023,5.023,9.072,1,0,8.856,8.856,12.47,1,0,0,0,20.11,0,1,9.768,9.768,12.998,1,1,6.497,6.497,10.578,1,1,13.886,13.886,17.719,1,0,0,0,20.028,0,0,13.608,13.608,17.846,1,0,16.064,16.064,20.006,1,0,0,0,0.475,0,1,6.049,6.049,10.874,1,60,0,1,2,5,4,5,3,4,4,2,5,1,4,3,5,5,5,5,5,4,5,5,5,125,100,2,3,4,2,13,45,62.5,62.5,
1,1,1,1,1,1,1,100,1,2.094,6.461,8.901,2,1,2.404,11.48,12.934,2,0,2.656,2.656,20.02,1,0,0.829,2.292,20.019,2,1,2.294,2.294,5.235,1,1,1.705,5.782,11.27,2,0,1.962,1.962,20.02,1,1,3.619,9.286,12.138,2,1,2.998,2.998,6.274,1,0,2.867,2.867,19.06,1,1,2.456,2.456,5.447,1,0,2.09,2.09,20.018,1,1,2.461,2.461,10.382,1,1,2.555,2.555,14.023,1,1,8.749,8.749,11.199,1,1,2.769,2.769,8.046,1,0,2.035,2.035,20.008,1,0,0,0,0.718,0,0,4.131,4.131,20.021,1,0,6.875,6.875,20.119,1,44,1,1,1,5,4,5,4,4,4,3,5,1,4,4,6,5,5,6,5,5,5,5,5,-34,0,5,3,2,4,11,85,85,89.5833333333333,
4,1,1,4,1,1,1,100,1,1.784,1.784,5.21,1,1,1.322,1.322,4.174,1,1,0.929,11.05,13.31,7,1,1.117,1.987,4.96,2,1,0.808,0.808,4.23,1,1,1.261,1.261,10.25,1,0,0.817,0.817,20.013,1,1,2.348,2.348,7.394,1,0,1.276,1.85,20.009,2,1,9.722,9.722,11.887,1,1,1.013,1.013,7.824,1,0,0.839,0.839,20.011,1,1,1.403,1.403,6.296,1,0,0.966,0.966,20.159,1,1,0.096,1.483,7.332,2,1,1.175,1.175,8.597,1,0,1.136,1.136,20.111,1,0,6.771,6.771,20.111,1,1,3.836,3.836,6.573,1,1,1.517,1.517,4.541,1,20,1,1,2,4,4,5,6,4,4,6,5,1,5,5,6,5,5,5,5,3,4,5,5,48,40,3,3,3,3,10,72.5,55,68.75,
5,1,2,1,1,4,2,60,0,10.811,10.811,20.008,1,1,4.047,4.047,7.468,1,0,3.47,3.47,20.008,1,1,10.873,10.873,13.404,1,0,1.7,1.7,16.998,1,0,1.347,1.347,14.254,1,1,1.221,1.221,8.79,1,0,1.694,1.694,16.892,1,1,10.822,10.822,13.128,1,0,1.34,1.34,16.85,1,1,1.42,1.42,9.381,1,1,1.706,1.706,14.155,1,1,1.463,1.463,8.393,1,0,1.172,1.172,11.753,1,0,2.414,2.414,8.973,1,0,1.241,1.241,15.162,1,0,9.007,9.007,13.792,1,1,3.908,3.908,13.955,1,0,1.29,1.29,20.007,1,0,11.183,11.183,13.285,1,36,0,1,3,5,5,4,3,4,4,4,4,1,4,5,4,4,5,5,4,5,4,5,5,52,45,1,1,1,1,,67.5,55,77.0833333333333,
2,2,3,3,1,5,2,53,1,0.827,0.827,6.665,1,1,0.774,0.774,5.035,1,1,0.576,0.576,7.517,1,0,2.287,2.287,20.007,1,1,5.161,5.161,8.254,1,1,0.622,0.622,3.796,1,0,0.503,0.503,20.006,1,1,2.111,2.111,12.3,1,1,1.281,1.281,4.117,1,1,0.542,0.542,5.691,1,1,0.726,0.726,14.216,1,1,0.494,0.494,20.006,1,1,1.007,1.007,7.502,1,0,0.709,0.709,20.107,1,0,18.57,18.57,20.106,1,1,1.85,1.85,4.743,1,0,0.555,0.555,9.359,1,0,1.133,1.133,20.007,1,1,2.971,2.971,5.992,1,0,0.489,0.489,5.11,1,32,1,1,2,3,5,4,5,4,4,4,6,1,6,5,4,5,6,3,3,4,4,4,5,125,100,4,4,4,4,10,80,80,85.4166666666667,
2,3,4,4,4,3,1,79,1,2.97,2.97,6.047,1,1,4.734,4.734,8.749,1,1,2.349,2.349,5.491,1,1,2.37,2.37,5.087,1,1,1.362,1.362,4.288,1,0,1.3,1.3,18.884,1,0,1.569,1.569,20.012,1,0,1.893,1.893,20.007,1,1,1.944,1.944,5.885,1,1,1.267,1.267,14.416,1,0,3.342,3.342,20.012,1,1,18.234,18.234,20.022,1,1,7.64,7.64,9.724,1,1,1.111,1.111,11.788,1,1,1.227,10.108,12.424,2,1,1.36,14.304,16.623,2,1,1.09,1.09,10.039,1,0,0,0,21.868,0,1,18.246,18.246,20.148,1,0,0,0,0.739,0,47,1,1,2,7,3,3,3,4,4,3,5,1,5,4,5,5,5,5,5,4,4,5,5,125,100,5,5,5,5,12,85,77.5,85.4166666666667,
1,1,1,1,2,3,2,39,0,1.385,14.09,14.52,2,0,0.65,0.65,4.859,1,0,0.536,0.536,4.883,1,0,0.34,0.34,7.766,1,1,0.458,0.458,3.642,1,1,0.559,0.559,2.524,1,0,0.455,10.276,10.635,2,1,0.372,0.372,3.564,1,0,0.493,0.493,15.607,1,0,3.187,3.187,7.45,1,0,0.445,0.829,8.249,2,0,0.822,0.822,9.65,1,0,0.771,0.771,10.03,1,0,0,0,0.182,0,0,1.335,2.311,5.135,2,1,1.06,1.06,4.041,1,0,0.779,0.779,3.131,1,1,0.908,0.908,3.201,1,0,0.558,0.558,8.487,1,0,0,0,1.105,0,21,1,1,1,3,5,5,5,3,4,4,5,1,6,4,4,5,6,5,6,6,6,6,5,108,100,6,6,6,6,9,85,85,83.3333333333333,
